# Blackjack High-Low Simulation Results
# Deck Count: 3
# Penetration: 2.5 deck penetration
"# Total Shoes: 1,000,000"
"# Total Hands: 27,832,644"
# Generated: 2025-05-24 22:25:44

True Count,Percentage
-10,0.564826
-9,0.733610
-8,1.073621
-7,1.363320
-6,2.194474
-5,2.877499
-4,4.237819
-3,6.031317
-2,9.012388
-1,12.959883
0,17.851542
1,13.000490
2,9.037596
3,6.026229
4,4.235297
5,2.873457
6,2.194973
7,1.364984
8,1.072751
9,0.730286
10,0.563640
