# Blackjack High-Low Simulation Results
# Deck Count: 1
# Penetration: 0.5 deck penetration
"# Total Shoes: 1,000,000"
"# Total Hands: 5,461,974"
# Generated: 2025-05-24 19:04:06

True Count,Percentage
-10,4.828090
-9,0.000000
-8,4.564467
-7,0.000000
-6,7.462082
-5,0.000000
-4,11.184546
-3,0.000000
-2,14.142890
-1,0.000000
0,15.663787
1,0.000000
2,14.137526
3,0.000000
4,11.179548
5,0.000000
6,7.452544
7,0.000000
8,4.552896
9,0.000000
10,4.831623
