# Blackjack High-Low Simulation Results
# Deck Count: 3
# Penetration: 2.25 deck penetration
"# Total Shoes: 1,000,000"
"# Total Hands: 25,680,475"
# Generated: 2025-05-24 19:15:56

True Count,Percentage
-10,7.030832
-9,0.763923
-8,2.341452
-7,1.254377
-6,3.380198
-5,2.367304
-4,4.916809
-3,4.498982
-2,8.167361
-1,9.187540
0,12.276015
1,9.176368
2,8.146707
3,4.487187
4,4.911938
5,2.367885
6,3.375580
7,1.253236
8,2.333434
9,0.762669
10,7.000202
