# Blackjack High-Low Simulation Results
# Deck Count: 6
# Penetration: 3.25 deck penetration
"# Total Shoes: 1,000,000"
"# Total Hands: 37,240,030"
# Generated: 2025-05-24 23:17:32

True Count,Percentage
-10,0.001813
-9,0.007723
-8,0.027986
-7,0.084970
-6,0.264355
-5,0.715375
-4,1.779061
-3,4.063799
-2,8.907990
-1,19.308757
0,29.727130
1,19.299541
2,8.901172
3,4.040596
4,1.768081
5,0.711270
6,0.267049
7,0.085695
8,0.027793
9,0.007908
10,0.001936
